cliente_id;idade;genero;uf;data_cadastro
4635;18;F;PR;2021-03-27
4636;55;F;ES;2021-04-09
4637;55;Outro;MG;2022-01-09
4638;38;F;PR;2023-01-28
4639;46;F;PR;2025-02-27
4640;22;M;RS;2024-05-16
4641;27;F;SP;2022-09-17
4642;45;F;RJ;2023-09-10
4643;38;F;PR;2021-03-24
4644;24;F;MG;2025-05-20
4645;20;F;PR;2021-01-01
4646;62;F;PR;2022-03-13
4647;64;M;PR;2022-11-17
4648;37;F;RS;2021-09-07
4649;36;F;PR;2022-02-14
4650;52;F;MG;2023-01-08
4651;21;F;SP;2024-11-10
4652;22;Outro;RJ;2024-01-13
4653;18;F;MG;2022-05-05
4654;21;F;MG;2021-08-27
4655;29;F;ES;2023-07-12
4656;44;F;RJ;2022-06-24
4657;59;M;RS;2022-01-15
4658;40;F;SP;2023-03-10
4659;42;F;SC;2023-08-01
4660;38;F;SP;2024-11-15
4661;41;F;SC;2024-09-13
4662;42;F;ES;2025-02-12
4663;62;F;ES;2024-08-20
4664;63;Outro;RS;2024-07-29
4665;49;F;MG;2022-11-26
4666;49;Outro;SP;2024-09-30
4667;22;F;SC;2021-05-15
4668;53;M;SP;2025-01-31
4669;63;F;SC;2021-12-27
4670;59;M;SP;2022-07-23
4671;59;F;MG;2024-02-13
4672;56;F;SC;2021-07-05
4673;33;M;SP;2022-04-23
4674;50;F;PR;2023-06-07
4675;38;F;ES;2021-01-01
4676;26;F;RS;2023-04-30
4677;23;F;ES;2023-08-26
4678;62;F;SC;2022-06-25
4679;52;F;ES;2025-11-03
4680;56;F;RS;2025-08-13
4681;39;F;ES;2023-09-19
4682;58;F;PR;2024-12-18
4683;22;F;RJ;2022-12-03
4684;59;F;SP;2021-09-27
4685;40;Outro;SC;2025-11-19
4686;34;F;ES;2023-06-17
4687;29;Outro;SP;2022-02-23
4688;40;M;SP;2024-09-12
4689;33;Outro;PR;2021-07-14
4690;20;M;RS;2021-09-12
4691;47;M;SP;2021-03-20
4692;39;F;RS;2024-01-27
4693;26;F;ES;2024-03-19
4694;46;F;SC;2023-02-25
4695;64;;SP;2023-03-25
4696;54;;PR;2022-03-23
4697;40;M;SC;2021-05-03
4698;30;M;SC;2025-06-22
4699;49;Outro;SC;2022-11-07
4700;63;F;ES;2025-05-01
4701;64;F;PR;2021-12-25
4702;40;F;MG;2021-08-27
4703;62;F;RJ;2025-11-01
4704;34;F;SP;2023-03-16
4705;57;F;SP;2025-11-15
4706;38;M;SP;2025-04-03
4707;19;F;RS;2022-11-14
4708;54;M;MG;2022-10-31
4709;23;F;SC;2021-07-23
4710;61;F;SC;2025-08-09
4711;35;M;RS;2021-05-23
4712;47;M;RJ;2021-07-06
4713;39;F;PR;2025-02-20
4714;50;F;MG;2021-05-02
4715;47;F;MG;2024-10-05
4716;34;Outro;ES;2024-01-29
4717;60;F;SC;2021-10-11
4718;49;F;MG;2023-08-07
4719;59;F;MG;2022-06-11
4720;31;M;SP;2022-01-19
4721;27;M;RS;2025-04-28
4722;64;M;SC;2023-06-17
4723;53;F;ES;2021-07-06
4724;51;M;PR;2023-10-29
4725;26;M;RJ;2022-09-16
4726;59;M;PR;2022-06-29
4727;45;F;ES;2024-12-13
4728;28;M;SP;2023-07-03
4729;31;F;RJ;2021-03-31
4730;56;M;PR;2022-05-11
4731;64;F;SC;2025-08-12
4732;36;F;SC;2023-08-18
4733;32;F;RJ;2025-10-14
4734;45;F;RJ;2021-04-26
4735;41;F;RJ;2022-11-16
4736;25;F;MG;2023-11-10
4737;60;F;ES;2021-05-12
4738;26;M;SC;2024-08-08
4739;64;F;SC;2024-10-09
4740;50;F;ES;2024-06-14
4741;50;M;SP;2025-06-01
4742;36;F;SC;2021-08-11
4743;20;F;PR;2022-03-12
4744;27;F;SP;2025-07-20
4745;57;F;RS;2023-11-29
4746;64;F;RS;2021-11-23
4747;59;F;PR;2024-05-17
4748;18;;RJ;2021-04-16
4749;46;F;SC;2022-10-14
4750;51;F;PR;2024-06-26
4751;30;M;PR;2022-07-21
4752;18;F;RJ;2022-09-22
4753;51;F;RS;2022-11-19
4754;46;M;SP;2024-10-09
4755;64;F;PR;2022-04-15
4756;30;Outro;SC;2022-12-26
4757;46;F;SP;2021-09-22
4758;56;M;SP;2025-08-03
4759;41;F;ES;2025-01-27
4760;43;F;RS;2023-04-17
4761;34;M;SC;2023-05-01
4762;24;;SC;2025-01-04
4763;30;M;RJ;2024-07-31
4764;22;F;RJ;2023-02-24
4765;43;;MG;2022-06-18
4766;20;F;SC;2022-01-04
4767;24;F;RS;2022-11-30
4768;56;F;SP;2025-10-09
4769;18;M;MG;2025-08-10
4770;34;M;SC;2025-02-27
4771;60;F;RJ;2023-08-04
4772;42;Outro;RS;2021-06-03
4773;20;M;RJ;2022-09-12
4774;32;F;SC;2021-11-12
4775;46;F;MG;2024-08-16
4776;60;Outro;RJ;2025-01-03
4777;49;F;RJ;2023-03-22
4778;43;F;ES;2021-05-31
4779;33;F;PR;2024-11-30
4780;42;F;SC;2021-06-24
4781;45;F;ES;2023-12-15
4782;26;F;RS;2023-02-18
4783;18;Outro;PR;2024-08-27
4784;46;F;SC;2021-06-03
4785;39;M;ES;2025-03-04
4786;33;M;ES;2022-05-16
4787;58;M;SC;2024-04-28
4788;61;Outro;SP;2022-05-21
4789;58;F;MG;2021-05-29
4790;24;F;SC;2021-01-08
4791;31;F;ES;2025-08-11
4792;46;M;SP;2025-09-05
4793;36;;ES;2022-08-16
4794;36;F;MG;2022-08-14
4795;19;M;RS;2022-04-14
4796;58;F;SP;2021-11-17
4797;62;F;SC;2022-07-26
4798;32;M;PR;2022-03-27
4799;20;F;RS;2025-06-19
4800;28;F;MG;2021-05-08
4801;63;M;RJ;2025-07-16
4802;47;M;SC;2024-08-03
4803;57;F;SC;2023-05-03
4804;35;F;SC;2021-03-28
4805;19;F;SP;2024-01-10
4806;49;F;RJ;2022-06-18
4807;25;M;RS;2024-06-29
4808;39;F;RS;2021-07-09
4809;23;F;SP;2023-04-04
4810;29;F;PR;2025-06-10
4811;64;M;SP;2025-02-16
4812;57;F;SC;2022-01-14
4813;53;F;ES;2022-04-01
4814;32;F;RJ;2023-10-29
4815;45;F;RJ;2021-11-14
4816;62;F;RS;2021-11-30
4817;35;F;RS;2021-08-18
4818;19;M;SP;2022-10-26
4819;30;M;ES;2022-05-23
4820;62;M;ES;2023-03-01
4821;32;F;SP;2025-03-31
4822;37;F;MG;2025-02-07
4823;46;F;PR;2023-07-13
4824;59;F;SP;2024-11-30
4825;46;F;SC;2024-08-03
4826;20;M;ES;2023-08-27
4827;36;F;PR;2023-01-30
4828;20;F;SP;2025-11-26
4829;31;F;PR;2022-03-22
4830;57;F;MG;2024-09-28
4831;21;Outro;ES;2021-11-21
4832;28;F;MG;2023-05-27
4833;48;M;RS;2021-06-16
4834;60;F;MG;2025-06-05
4835;49;M;ES;2024-08-12
4836;44;F;RS;2022-08-04
4837;47;Outro;SC;2024-04-21
4838;60;F;MG;2023-04-19
4839;19;F;SP;2025-05-19
4840;26;F;SP;2025-12-05
4841;45;F;PR;2024-01-15
4842;48;F;SP;2025-04-29
4843;51;F;SP;2023-03-17
4844;32;F;RS;2024-03-18
4845;42;F;RS;2023-02-11
4846;53;M;PR;2023-07-17
4847;25;F;RJ;2023-05-11
4848;26;F;ES;2023-08-14
4849;54;Outro;SP;2021-02-28
4850;62;;PR;2022-08-29
4851;56;M;MG;2021-01-05
4852;49;M;MG;2021-03-24
4853;34;F;RS;2023-04-20
4854;52;;SC;2024-11-07
4855;54;F;SP;2022-07-03
4856;36;F;ES;2025-02-11
4857;61;M;PR;2023-11-17
4858;46;F;RS;2022-06-09
4859;24;F;SC;2023-09-29
4860;45;F;SC;2025-05-20
4861;26;F;PR;2022-02-18
4862;45;F;RS;2022-12-16
4863;23;F;RS;2021-06-29
4864;46;F;PR;2025-01-27
4865;34;F;PR;2023-02-22
4866;33;F;PR;2023-06-20
4867;40;F;ES;2022-06-11
4868;48;Outro;PR;2021-01-01
4869;20;F;RS;2021-09-28
4870;38;M;ES;2022-04-29
4871;43;F;ES;2023-08-14
4872;53;F;ES;2023-12-08
4873;59;F;MG;2022-11-25
4874;54;F;RJ;2024-04-21
4875;39;F;SC;2023-04-20
4876;59;F;SP;2022-01-08
4877;29;F;MG;2025-10-16
4878;59;F;RS;2022-06-23
4879;30;F;RJ;2025-03-11
4880;28;;SC;2025-10-28
4881;33;F;MG;2022-11-01
4882;25;M;SC;2025-03-10
4883;57;M;ES;2022-07-26
4884;57;F;ES;2021-03-07
4885;62;M;PR;2025-09-06
4886;19;;RS;2021-02-21
4887;47;F;ES;2022-04-15
4888;47;M;MG;2021-08-31
4889;29;M;SC;2021-12-03
4890;27;F;SP;2023-01-26
4891;61;F;RS;2024-02-19
4892;28;Outro;SC;2022-07-08
4893;32;M;ES;2025-09-16
4894;33;F;SC;2023-12-05
4895;34;F;RJ;2021-02-21
4896;43;Outro;SC;2024-03-20
4897;19;F;MG;2022-02-17
4898;29;M;RJ;2025-04-14
4899;43;F;RS;2022-07-23
4900;40;F;PR;2025-03-02
4901;35;F;PR;2024-05-17
4902;49;F;SC;2021-01-08
4903;55;F;SP;2023-08-04
4904;64;F;MG;2024-11-15
4905;20;F;SP;2021-09-04
4906;55;F;RJ;2024-11-19
4907;20;M;SP;2025-09-27
4908;47;F;RS;2023-04-14
4909;18;F;RJ;2024-09-24
4910;47;F;RS;2022-02-16
4911;62;F;SP;2023-08-10
4912;49;;PR;2025-04-13
4913;45;M;MG;2024-09-30
4914;38;F;SP;2023-04-23
4915;63;M;SC;2024-08-12
4916;30;F;RS;2021-08-23
4917;44;F;RJ;2022-10-04
4918;53;F;RS;2022-08-11
4919;24;M;SC;2025-01-08
4920;39;F;MG;2021-08-21
4921;27;M;SC;2023-01-12
4922;56;F;PR;2023-09-24
4923;32;F;RS;2021-11-06
4924;32;;PR;2023-08-02
4925;21;F;ES;2023-06-27
4926;49;M;MG;2022-12-02
4927;40;M;SP;2022-04-23
4928;23;Outro;PR;2025-03-18
4929;41;F;SP;2021-12-02
4930;37;F;RS;2025-05-20
4931;54;M;SP;2021-02-21
4932;37;F;RS;2022-06-30
4933;29;F;RJ;2021-10-28
4934;50;F;SC;2025-11-11
4935;45;F;SP;2022-10-03
4936;25;F;RS;2024-06-20
4937;18;F;ES;2021-12-22
4938;54;F;MG;2023-03-31
4939;39;F;MG;2023-04-15
4940;23;F;RJ;2025-06-22
4941;38;M;ES;2022-08-11
4942;49;M;SC;2025-01-05
4943;52;F;ES;2023-05-27
4944;32;F;RS;2023-01-01
4945;22;F;MG;2025-06-25
4946;63;F;ES;2024-02-17
4947;23;M;SC;2024-12-03
4948;42;M;PR;2025-08-03
4949;63;M;SP;2024-10-26
4950;57;F;RS;2023-01-07
4951;46;F;SP;2025-11-26
4952;24;F;MG;2024-01-02
4953;57;F;MG;2025-01-12
4954;30;F;SC;2023-04-04
4955;55;F;ES;2025-02-03
4956;35;F;SC;2021-06-05
4957;19;F;RJ;2023-02-10
4958;25;F;MG;2023-07-23
4959;28;F;RS;2022-07-30
4960;50;;RS;2024-08-26
4961;55;F;MG;2023-11-26
4962;44;F;MG;2021-09-05
4963;37;F;SC;2024-12-22
4964;29;Outro;RS;2023-12-04
4965;60;F;SC;2022-03-29
4966;48;M;ES;2024-02-17
4967;44;F;PR;2024-10-04
4968;49;M;MG;2022-11-24
4969;27;F;PR;2023-06-28
4970;20;F;SC;2023-07-29
4971;62;F;ES;2024-11-12
4972;44;F;SC;2023-12-30
4973;52;M;RJ;2023-08-05
4974;48;F;RS;2022-03-30
4975;32;F;SP;2021-09-24
4976;33;;SP;2023-01-01
4977;30;F;SC;2025-01-01
4978;52;;SP;2022-01-01
4979;28;F;SP;2025-09-22
4980;38;Outro;ES;2025-11-27
4981;28;F;SP;2024-04-25
4982;47;F;ES;2024-06-04
4983;52;F;RJ;2021-03-02
4984;39;F;MG;2021-06-17
4985;55;F;MG;2021-05-12
4986;48;F;MG;2021-06-04
4987;31;;RS;2023-02-23
4988;41;;ES;2022-12-23
4989;49;;ES;2021-01-07
4990;53;;ES;2022-06-07
4991;49;M;RJ;2025-10-02
4992;32;;PR;2021-09-08
4993;60;M;ES;2025-05-19
4994;52;F;ES;2022-11-23
4995;20;M;MG;2025-07-22
4996;33;Outro;SC;2024-07-09
4997;22;M;RS;2021-04-30
4998;38;F;SP;2021-02-17
4999;27;F;SP;2023-12-29
5000;36;M;RJ;2024-07-09
5001;42;;SP;2023-01-12
5002;21;F;PR;2025-11-23
5003;46;F;MG;2025-01-08
5004;36;F;RJ;2025-02-11
5005;60;F;SP;2024-06-08
5006;19;F;SP;2021-08-12
5007;27;F;SC;2022-04-02
5008;60;;MG;2022-12-20
5009;42;M;RJ;2023-05-03
5010;37;F;MG;2024-10-21
5011;36;Outro;RJ;2023-08-07
5012;40;F;RS;2021-01-28
5013;41;F;RS;2023-05-27
5014;28;F;SP;2025-10-21
5015;63;M;MG;2023-06-20
5016;51;M;MG;2023-04-29
5017;45;Outro;PR;2021-04-11
5018;22;F;RS;2021-02-27
5019;22;F;SC;2023-11-14
5020;38;F;MG;2022-02-19
5021;29;M;RJ;2024-06-04
5022;21;M;PR;2024-04-07
5023;59;F;MG;2025-02-21
5024;37;F;MG;2024-06-23
5025;55;;PR;2025-10-14
5026;42;Outro;SP;2021-12-29
5027;31;F;MG;2025-01-28
5028;28;M;ES;2024-12-24
5029;49;F;SC;2022-02-25
5030;28;F;SP;2021-01-21
5031;35;F;MG;2022-09-28
5032;44;F;SP;2024-10-24
5033;35;F;RJ;2022-04-09
5034;40;F;SP;2021-04-07
5035;28;F;PR;2025-08-01
5036;38;F;MG;2025-02-24
5037;61;F;SP;2024-10-08
5038;22;F;ES;2025-06-17
5039;40;M;RJ;2024-01-24
5040;58;F;RJ;2021-01-24
5041;42;F;RS;2022-01-15
5042;58;;SP;2022-01-31
5043;27;F;PR;2024-11-28
5044;39;F;RJ;2025-07-30
5045;36;F;RS;2024-03-02
5046;18;M;SP;2021-02-23
5047;24;M;SP;2024-08-08
5048;21;F;RJ;2023-10-11
5049;18;M;SP;2024-02-10
5050;32;F;SP;2022-02-26
5051;57;;SC;2021-05-11
5052;29;F;ES;2022-02-24
5053;39;M;SP;2024-07-25
5054;39;F;SC;2023-02-15
5055;64;F;SC;2025-06-02
5056;34;;SP;2023-02-14
5057;46;M;PR;2023-12-28
5058;63;F;RJ;2025-05-17
5059;31;F;SC;2024-11-27
5060;37;F;SC;2023-05-25
5061;50;F;RS;2021-06-24
5062;60;F;PR;2024-07-27
5063;32;F;MG;2022-04-09
5064;29;F;PR;2022-01-25
5065;57;F;RS;2023-01-18
5066;37;F;MG;2021-05-16
5067;47;F;MG;2022-02-13
5068;55;F;PR;2021-08-12
5069;20;M;ES;2022-08-24
5070;45;F;PR;2023-08-28
5071;43;F;SC;2022-09-11
5072;47;F;RJ;2025-04-26
5073;30;F;PR;2025-09-18
5074;30;M;ES;2024-04-26
5075;19;F;PR;2023-05-28
5076;54;F;ES;2024-11-11
5077;55;M;RJ;2021-01-09
5078;19;;SP;2024-04-18
5079;53;F;ES;2025-09-18
5080;43;F;ES;2025-01-07
5081;28;F;SC;2022-08-17
5082;25;F;ES;2025-09-09
5083;61;F;RJ;2022-08-29
5084;57;F;MG;2025-01-09
5085;60;F;ES;2021-04-26
5086;39;Outro;RS;2025-08-23
5087;37;F;RJ;2021-09-02
5088;25;F;SC;2024-07-30
5089;46;M;RS;2024-05-21
5090;57;F;SC;2025-08-15
5091;43;F;SP;2025-08-29
5092;47;F;ES;2022-03-27
5093;34;F;MG;2025-08-06
5094;37;F;RJ;2023-11-15
5095;33;F;SP;2025-10-02
5096;63;F;MG;2021-08-21
5097;60;F;SP;2025-03-20
5098;24;;MG;2024-08-04
5099;33;F;PR;2022-11-16
5100;62;F;PR;2021-07-03
5101;64;;PR;2021-09-08
5102;44;F;SP;2021-10-18
5103;40;F;PR;2023-08-07
5104;41;F;RJ;2023-03-09
5105;26;M;RJ;2024-10-14
5106;52;F;PR;2022-09-16
5107;37;M;MG;2021-11-01
5108;54;;MG;2021-12-16
5109;59;F;SP;2024-09-24
5110;34;F;MG;2022-04-24
5111;64;F;RS;2025-01-28
5112;48;F;RS;2023-10-13
5113;25;F;RS;2021-05-10
5114;32;F;ES;2021-07-06
5115;48;M;MG;2024-12-15
5116;47;F;RJ;2025-02-28
5117;63;;SC;2025-04-14
5118;37;M;MG;2022-11-01
5119;56;F;RS;2021-08-23
5120;29;M;SP;2021-10-05
5121;34;F;MG;2024-01-31
5122;59;M;RS;2025-01-22
5123;47;F;SP;2025-10-27
5124;46;F;ES;2023-02-26
5125;36;M;PR;2023-04-15
5126;63;F;ES;2024-06-09
5127;28;M;RJ;2021-10-01
5128;51;F;SC;2021-12-31
5129;24;F;ES;2025-02-10
5130;61;F;ES;2022-04-13
5131;51;Outro;RJ;2025-07-07
5132;37;F;RJ;2022-10-13
5133;55;M;PR;2025-10-18
5134;41;M;PR;2023-04-06
5135;27;Outro;MG;2024-07-21
5136;49;M;SP;2024-09-13
5137;32;F;RJ;2023-05-11
5138;54;Outro;ES;2021-07-03
5139;37;M;ES;2023-07-07
5140;20;M;PR;2024-05-02
5141;54;F;SP;2021-09-29
5142;57;F;RS;2024-08-16
5143;25;F;RJ;2025-05-27
5144;57;F;PR;2021-07-15
5145;61;F;RS;2023-02-21
5146;40;F;SP;2023-06-24
5147;57;F;RJ;2021-11-27
5148;28;F;ES;2025-11-11
5149;63;F;ES;2025-02-18
5150;25;F;PR;2022-09-12
5151;46;M;SP;2022-05-14
5152;47;F;ES;2024-11-24
5153;27;F;RS;2024-11-21
5154;56;F;SP;2024-01-29
5155;45;F;PR;2021-03-22
5156;53;M;RS;2023-05-11
5157;30;M;RS;2023-10-15
5158;49;F;MG;2023-11-07
5159;53;F;SP;2025-09-25
5160;54;M;SC;2024-05-20
5161;43;F;SP;2021-05-06
5162;39;F;PR;2025-07-20
5163;21;F;SC;2021-05-10
5164;48;F;MG;2025-08-08
5165;35;F;ES;2025-11-27
5166;55;F;RJ;2025-04-08
5167;41;F;PR;2021-08-02
5168;40;F;RJ;2024-02-27
5169;39;F;MG;2025-03-28
5170;19;F;SC;2025-08-04
5171;48;F;MG;2025-01-25
5172;28;F;SP;2023-08-28
5173;45;F;RJ;2023-12-17
5174;63;M;RJ;2022-08-21
5175;49;F;MG;2024-07-21
5176;22;F;SC;2022-09-07
5177;55;F;RJ;2024-09-24
5178;27;F;RS;2024-03-12
5179;57;F;ES;2022-02-27
5180;63;F;MG;2021-11-30
5181;41;M;SP;2022-11-19
5182;52;Outro;SP;2024-03-02
5183;61;F;SP;2021-09-21
5184;40;F;RJ;2021-05-27
5185;34;M;MG;2024-12-30
5186;18;F;SP;2021-01-12
5187;48;M;MG;2021-02-24
5188;48;F;RJ;2021-08-18
5189;59;F;ES;2024-02-20
5190;59;F;ES;2023-05-11
5191;51;;ES;2024-06-10
5192;26;M;RJ;2021-06-11
5193;39;F;SP;2025-06-06
5194;30;M;RJ;2025-05-02
5195;42;F;MG;2023-03-14
5196;35;M;ES;2025-03-04
5197;29;M;MG;2025-08-23
5198;57;F;RJ;2021-06-28
5199;34;F;PR;2024-10-17
5200;32;;PR;2024-05-16
5201;59;Outro;RS;2023-06-24
5202;32;F;RJ;2022-07-06
5203;32;F;SP;2022-12-27
5204;56;;SC;2024-12-26
5205;30;F;MG;2025-01-19
5206;34;F;RJ;2025-03-08
5207;49;F;RJ;2024-03-23
5208;26;M;PR;2024-09-23
5209;57;F;ES;2021-10-20
5210;37;F;ES;2022-03-12
5211;43;F;SC;2022-01-31
5212;44;Outro;SP;2021-06-15
5213;38;M;SP;2023-09-21
5214;35;M;SC;2025-01-15
5215;30;F;SP;2023-02-23
5216;33;Outro;RS;2023-08-15
5217;26;M;RS;2025-04-09
5218;29;M;PR;2022-02-05
5219;61;;RJ;2021-04-25
5220;55;F;SP;2021-12-17
5221;36;F;PR;2024-07-07
5222;24;Outro;RS;2023-03-29
5223;52;M;MG;2023-05-26
5224;35;F;RJ;2024-06-03
5225;33;F;SC;2022-09-06
5226;56;M;MG;2025-02-18
5227;21;F;ES;2021-05-11
5228;42;F;ES;2021-09-21
5229;49;M;RJ;2025-03-28
5230;57;F;SP;2023-04-14
5231;30;F;RJ;2021-06-30
5232;62;M;SP;2021-12-15
5233;34;F;SC;2022-04-16
5234;54;F;ES;2021-06-10
5235;23;F;RS;2021-04-24
5236;36;F;RS;2021-01-18
5237;30;F;RJ;2024-02-02
5238;43;F;RJ;2024-04-24
5239;31;F;SC;2024-09-27
5240;48;F;RS;2025-01-25
5241;21;F;SP;2025-06-17
5242;56;Outro;ES;2021-05-23
5243;25;F;ES;2022-10-17
5244;42;M;SP;2023-08-22
5245;30;F;SC;2025-06-24
5246;49;M;SP;2022-03-29
5247;55;F;SC;2022-03-27
5248;55;F;SP;2021-03-03
5249;45;F;ES;2022-08-19
5250;47;F;ES;2023-07-29
5251;20;F;RJ;2024-07-23
5252;45;F;RS;2025-08-30
5253;20;M;RS;2024-08-11
5254;62;F;SC;2024-02-27
5255;51;F;ES;2021-12-30
5256;33;F;SC;2023-12-27
5257;39;M;SC;2021-02-16
5258;49;F;MG;2023-08-27
5259;55;F;MG;2024-10-29
5260;25;F;SP;2023-04-02
5261;25;F;RS;2022-10-22
5262;23;M;SC;2023-02-01
5263;31;M;SP;2024-03-06
5264;49;F;SP;2024-01-24
5265;52;F;RJ;2021-08-26
5266;27;F;MG;2023-03-07
5267;20;F;MG;2021-02-04
5268;29;M;ES;2024-08-12
5269;48;F;MG;2023-05-20
5270;46;F;ES;2022-05-07
5271;22;M;SC;2021-09-15
5272;42;F;RJ;2022-01-22
5273;58;;SP;2021-09-27
5274;48;M;SP;2023-05-17
5275;38;M;SC;2024-09-09
5276;37;F;ES;2023-12-07
5277;56;Outro;PR;2022-08-29
5278;39;M;SC;2022-11-25
5279;21;F;ES;2023-08-12
5280;30;F;SC;2025-09-22
5281;62;F;RJ;2025-02-19
5282;59;;SC;2025-05-06
5283;37;M;SC;2025-10-08
5284;30;Outro;MG;2022-02-15
5285;34;M;ES;2023-04-25
5286;53;F;RJ;2021-05-05
5287;50;F;RS;2021-07-31
5288;18;F;SP;2024-10-24
5289;32;F;PR;2023-08-03
5290;30;F;PR;2023-07-09
5291;34;Outro;ES;2024-07-13
5292;41;;SC;2021-05-15
5293;25;F;MG;2023-02-24
5294;44;M;SC;2023-03-01
5295;62;F;ES;2021-11-11
5296;40;F;PR;2021-10-27
5297;63;M;PR;2024-08-14
5298;25;F;SC;2021-10-06
5299;25;Outro;SC;2022-01-09
5300;43;M;SC;2022-12-27
5301;64;M;SP;2025-02-20
5302;30;F;MG;2021-03-03
5303;56;F;MG;2023-05-29
5304;54;F;RS;2023-12-14
5305;45;M;RS;2021-12-04
5306;42;Outro;PR;2024-10-30
5307;33;F;PR;2023-05-27
5308;19;M;ES;2022-04-19
5309;35;F;ES;2021-04-22
5310;34;F;RS;2023-09-17
5311;47;M;SP;2024-07-16
5312;56;M;PR;2021-11-20
5313;30;F;ES;2022-09-11
5314;49;F;SP;2023-03-06
5315;46;F;MG;2023-06-02
5316;63;F;PR;2025-08-31
5317;47;Outro;RJ;2025-05-29
5318;35;F;PR;2023-01-18
5319;30;F;ES;2025-06-16
5320;60;F;PR;2024-01-14
5321;38;;RS;2022-01-07
5322;47;M;RJ;2024-01-04
5323;38;M;RS;2022-08-19
5324;34;F;PR;2025-11-16
5325;57;M;RS;2022-05-23
5326;36;F;ES;2021-08-16
5327;32;M;MG;2022-08-18
5328;26;;ES;2024-11-18
5329;27;F;SP;2021-01-15
5330;61;F;RS;2023-10-02
5331;48;F;ES;2023-03-24
5332;40;F;SP;2021-06-30
5333;47;F;PR;2025-03-12
5334;50;Outro;SP;2021-12-04
5335;26;F;RS;2024-07-10
5336;64;F;SC;2023-07-15
5337;18;M;PR;2021-03-19
5338;61;;SP;2021-08-17
5339;52;F;RS;2025-11-04
5340;28;F;RS;2023-11-20
5341;51;F;ES;2022-01-09
5342;33;F;RJ;2021-06-04
5343;26;F;PR;2023-03-28
5344;49;F;SP;2024-04-23
5345;32;F;RJ;2022-03-24
5346;29;F;RS;2023-05-19
5347;50;F;SP;2022-03-23
5348;62;F;SP;2022-03-08
5349;31;F;SP;2023-02-06
5350;25;F;ES;2024-04-07
5351;25;F;SP;2024-01-10
5352;44;M;RJ;2023-03-09
5353;29;F;SC;2024-05-18
5354;18;M;SP;2024-07-06
5355;60;F;SC;2023-09-15
5356;57;F;MG;2022-07-03
5357;59;F;RS;2024-08-02
5358;28;F;PR;2023-12-14
5359;56;M;ES;2022-04-14
5360;60;F;MG;2022-01-04
5361;48;F;MG;2025-10-14
5362;34;F;RJ;2023-05-04
5363;50;;RJ;2024-01-29
5364;49;M;SC;2025-06-09
5365;46;M;SC;2023-09-11
5366;38;F;ES;2022-12-26
5367;38;;ES;2025-12-05
5368;57;;PR;2023-09-09
5369;40;F;SP;2022-08-21
5370;23;F;ES;2025-05-18
5371;39;F;ES;2025-01-10
5372;55;F;SC;2024-04-30
5373;54;F;SP;2022-02-18
5374;62;F;PR;2025-02-14
5375;25;Outro;RS;2021-04-03
5376;58;F;RS;2024-06-30
5377;52;M;RJ;2025-08-01
5378;28;F;PR;2023-08-23
5379;41;M;SP;2022-07-15
5380;38;F;RJ;2025-07-15
5381;19;F;RJ;2023-11-29
5382;57;F;RJ;2022-06-30
5383;36;F;PR;2024-10-13
5384;56;M;SC;2023-02-17
5385;45;F;SP;2023-10-30
5386;34;F;PR;2021-07-07
5387;23;F;PR;2022-08-31
5388;36;M;MG;2022-10-07
5389;55;F;ES;2022-11-06
5390;45;F;RS;2021-05-19
5391;19;F;PR;2021-10-25
5392;55;F;MG;2024-01-09
5393;54;M;RS;2025-06-15
5394;21;F;SC;2024-07-03
5395;39;M;SC;2025-08-11
5396;43;F;SP;2021-06-28
5397;60;F;MG;2024-07-04
5398;53;F;PR;2021-08-06
5399;30;F;SP;2021-09-24
5400;49;F;MG;2024-09-02
5401;34;F;PR;2022-08-14
5402;58;F;SP;2022-11-10
5403;53;F;RS;2022-09-08
5404;63;F;SP;2023-04-30
5405;36;M;RS;2024-07-31
5406;52;M;ES;2024-09-30
5407;63;F;SC;2022-12-28
5408;57;F;RS;2021-03-16
5409;45;F;PR;2023-01-07
5410;18;;ES;2021-12-02
5411;59;M;SP;2023-03-15
5412;35;F;SP;2023-05-05
5413;57;F;MG;2025-05-25
5414;50;F;ES;2021-12-29
5415;29;F;RJ;2021-07-09
5416;25;M;PR;2025-02-04
5417;41;F;SC;2024-02-04
5418;33;M;RS;2021-03-11
5419;21;F;ES;2022-06-06
5420;55;F;SP;2024-05-22
5421;61;F;MG;2023-09-10
5422;44;F;PR;2022-06-01
5423;26;Outro;SC;2021-01-28
5424;64;F;RS;2024-08-31
5425;33;F;PR;2023-06-24
5426;29;M;MG;2025-11-12
5427;48;F;SP;2025-03-11
5428;41;F;RS;2024-06-13
5429;31;;SC;2021-04-02
5430;62;F;RJ;2021-12-29
5431;42;F;MG;2021-02-07
5432;51;M;RJ;2025-10-21
5433;20;F;ES;2022-10-26
5434;41;F;PR;2022-12-05
5435;59;F;SC;2025-07-15
5436;26;F;SP;2022-05-06
5437;43;;RJ;2025-09-03
5438;37;F;SP;2024-02-08
5439;57;F;ES;2021-05-24
5440;27;F;RJ;2025-05-21
5441;36;F;SP;2023-04-14
5442;20;F;SP;2024-05-05
5443;41;F;RS;2023-12-06
5444;22;M;ES;2024-03-18
5445;20;F;MG;2025-05-15
5446;44;M;SC;2021-05-18
5447;33;F;ES;2022-05-05
